country,sex,age,AgeInt,nMx,nAx,nqx,lx,ndx,nLx,Sx,Tx,ex
Mexico,Male,60,5,0.016766669,2.633221895,0.080633564,79563.53364,6415.491298,382633.6239,0.901537848,1564125.983,19.65883001
Mexico,Male,65,5,0.025074659,2.597435039,0.118249529,73148.04234,8649.72157,344958.6938,0.858018882,1181492.359,16.15207081
Mexico,Male,70,5,0.037437167,2.607502417,0.171798161,64498.32077,11080.69291,295981.0729,0.788148373,836533.6656,12.96985186
Mexico,Male,75,5,0.059380015,2.559113601,0.259314992,53417.62787,13851.99174,233277.0011,0.56844717,540552.5927,10.11936723
Mexico,Male,80,5,0.128762704,7.766223969,1,39565.63613,39565.63613,307275.5916,0,307275.5916,7.766223969
Poland,Female,0,1,0.003650001,0.14,0.00363858,100000,363.8579748,99687.08214,0.996156495,8130704.508,81.30704508
Poland,Female,1,4,0.000155011,1.515950126,0.000619805,99636.14203,61.7550013,398391.1656,0.999389886,8031017.426,80.60345636
Poland,Female,5,5,9.20E-05,2.869327859,0.000459897,99574.38702,45.79400085,497774.3631,0.999527119,7632626.261,76.65250562
Poland,Female,10,5,0.000109993,3.099806308,0.000549852,99528.59302,54.72600103,497538.9751,0.999191358,7134851.897,71.68645392
Poland,Female,15,5,0.000211986,2.792012221,0.001059434,99473.86702,105.3860017,497136.6441,0.998842693,6637312.922,66.72418718
Poland,Female,20,5,0.000227998,2.517109043,0.001139345,99368.48102,113.2150029,496561.3046,0.998892621,6140176.278,61.79199093
Poland,Female,25,5,0.000231987,2.697822162,0.001159314,99255.26602,115.0680038,496011.4231,0.998564121,5643614.974,56.85960252
Poland,Female,30,5,0.000353974,2.708346878,0.001768435,99140.19801,175.3230072,495299.2106,0.997661003,5147603.55,51.9224659
Poland,Female,35,5,0.000609915,2.731571679,0.003045363,98964.87501,301.3840096,494140.707,0.995900284,4652304.34,47.00965206
Poland,Female,40,5,0.001071744,2.719877482,0.005345655,98663.491,527.4210146,492114.8705,0.992822764,4158163.633,42.1449068
Poland,Female,45,5,0.001895142,2.734715434,0.009435206,98136.06998,925.93403,488582.8458,0.987486135,3666048.762,37.35679209
Poland,Female,50,5,0.00318621,2.669929747,0.01581365,97210.13595,1537.247045,482468.7862,0.979376197,3177465.917,32.68657003
Poland,Female,55,5,0.005310889,2.670445982,0.026229929,95672.88891,2509.493073,472518.4449,0.966642952,2694997.13,28.16886959
Poland,Female,60,5,0.008473351,2.658979801,0.041542701,93163.39583,3870.259114,456756.6244,0.949078833,2222478.686,23.85570712
Poland,Female,65,5,0.012646378,2.634583507,0.061395314,89293.13672,5482.180143,433498.0443,0.924824653,1765722.061,19.77444321
Poland,Female,70,5,0.019153457,2.636988879,0.091620553,83810.95658,7678.806184,400909.6785,0.883336114,1332224.017,15.895583
Poland,Female,75,5,0.032176729,2.672422171,0.149673984,76132.15039,11395.00227,354137.9973,0.619743858,931314.3385,12.23286527
Poland,Female,80,5,0.112161819,8.915689953,1,64737.14813,64737.14813,577176.3411,0,577176.3411,8.915689953
Poland,Male,0,1,0.004430005,0.14,0.004413191,100000,441.3191209,99620.46556,0.995340126,7346956.919,73.46956919
Poland,Male,1,4,0.000190017,1.552408907,0.000759713,99558.68088,75.63600026,398049.5975,0.999246095,7247336.453,72.79462111
Poland,Male,5,5,9.60E-05,2.478948908,0.000479891,99483.04488,47.74099991,497294.8669,0.999407197,6849286.855,68.84878588
Poland,Male,10,5,0.000157994,2.752881322,0.000789689,99435.30388,78.52299983,497000.0689,0.998536355,6351991.989,63.88065145
Poland,Male,15,5,0.000539828,3.091589457,0.002696364,99356.78088,267.9019976,496272.6374,0.995963816,5854991.92,58.92896154
Poland,Male,20,5,0.000942018,2.476854072,0.004698923,99088.87888,465.6109961,494269.5899,0.995054589,5358719.282,54.07992645
Poland,Male,25,5,0.001065952,2.53726954,0.005315804,98623.26789,524.2620005,491825.2234,0.994191646,4864449.692,49.32355008
Poland,Male,30,5,0.001325738,2.645175276,0.006608059,98099.00588,648.2440113,488968.5284,0.991874631,4372624.469,44.57358593
Poland,Male,35,5,0.001971447,2.638082901,0.00981155,97450.76187,956.1430212,484995.4788,0.987897983,3883655.941,39.85249439
Poland,Male,40,5,0.003057926,2.715537579,0.015183562,96494.61885,1465.132041,479126.0552,0.979969292,3398660.462,35.22124344
Poland,Male,45,5,0.005151028,2.6768729,0.025450585,95029.48681,2418.556058,469528.8209,0.967337611,2919534.407,30.72240527
Poland,Male,50,5,0.008421781,2.683267009,0.041303042,92610.93075,3825.113145,454192.888,0.947775782,2450005.586,26.45482089
Poland,Male,55,5,0.013269836,2.644371989,0.064338049,88785.81761,5712.306243,430473.0195,0.921015556,1995812.698,22.47895837
Poland,Male,60,5,0.020071017,2.625515059,0.0957899,83073.51137,7957.603352,396472.3475,0.885577909,1565339.678,18.8428255
Poland,Male,65,5,0.028793915,2.579327981,0.134588661,75115.90801,10109.7495,351107.1523,0.843009402,1168867.331,15.56084938
Poland,Male,70,5,0.040184645,2.558107045,0.182969089,65006.15852,11894.11759,295986.6306,0.783059721,817760.1783,12.57973394
Poland,Male,75,5,0.059425267,2.547066627,0.259325445,53112.04093,13773.30367,231775.2084,0.555793487,521773.5477,9.824016147
Poland,Male,80,5,0.135651595,7.371826334,1,39338.73726,39338.73726,289998.3393,0,289998.3393,7.371826334
Portugal,Female,0,1,0.002499999,0.14,0.002494636,100000,249.4635783,99785.46132,0.997365775,8414004.216,84.14004216
Portugal,Female,1,4,0.000115005,1.7172861,0.000459897,99750.53642,45.87500133,398897.4262,0.999439124,8314218.755,83.35011573
Portugal,Female,5,5,0.000109995,2.808927075,0.000549844,99704.66142,54.82200146,498403.1881,0.999548088,7915321.329,79.38767572
Portugal,Female,10,5,6.20E-05,2.693414704,0.000309955,99649.83942,30.88700064,498177.9536,0.999604087,7416918.141,74.42980525
Portugal,Female,15,5,0.000121991,3.122709839,0.000609814,99618.95242,60.7490013,497980.7186,0.999130402,6918740.187,69.45204722
Portugal,Female,20,5,0.000194002,2.47897954,0.000969533,99558.20342,96.52500208,497547.6756,0.999082423,6420759.469,64.49252044
Portugal,Female,25,5,0.000209982,2.918614677,0.001049449,99461.67841,104.3800019,497091.1371,0.998598044,5923211.793,59.55270298
Portugal,Female,30,5,0.000304008,2.400701088,0.001518842,99357.29841,150.9080033,496394.2371,0.998129945,5426120.656,54.61220004
Portugal,Female,35,5,0.000499944,2.715025943,0.002496865,99206.39041,247.7050069,495465.9525,0.996519661,4929726.419,49.69162166
Portugal,Female,40,5,0.000877941,2.573420443,0.004380374,98958.6854,433.4760158,493741.563,0.99427398,4434260.466,44.8092095
Portugal,Female,45,5,0.001449793,2.595053703,0.007223776,98525.20939,711.7240288,490914.3889,0.991294328,3940518.903,39.99503201
Portugal,Female,50,5,0.002155116,2.686066114,0.010722111,97813.48536,1048.76705,486640.6492,0.98749948,3449604.514,35.26716691
Portugal,Female,55,5,0.002860938,2.624311463,0.014208123,96764.71831,1374.845048,480557.3879,0.981380193,2962963.865,30.62029133
Portugal,Female,60,5,0.0046741,2.577578879,0.023108848,95389.87326,2204.350076,471609.5021,0.971823435,2482406.477,26.02379469
Portugal,Female,65,5,0.007195228,2.693425163,0.035388814,93185.52318,3297.725102,458321.1662,0.953255382,2010796.975,21.57842663
Portugal,Female,70,5,0.012515656,2.706337208,0.060831995,89887.79808,5468.054077,436897.1182,0.916808627,1552475.809,17.27126309
Portugal,Female,75,5,0.023844974,2.743965922,0.113138571,84419.74401,9551.129193,400551.0471,0.640947743,1115578.691,13.21466564
Portugal,Female,80,5,0.104707301,9.550432388,1,74868.61481,74868.61481,715027.6438,0,715027.6438,9.550432388
Portugal,Male,0,1,0.003439998,0.14,0.003429851,100000,342.9851475,99705.03277,0.996258722,7808391.545,78.08391545
Portugal,Male,1,4,0.000212517,1.593879915,0.000849634,99657.01485,84.67200299,398424.3284,0.999210874,7708686.513,77.35217159
Portugal,Male,5,5,8.80E-05,2.136203832,0.000439901,99572.34285,43.80200158,497736.2742,0.999540107,7310262.184,73.41659315
Portugal,Male,10,5,0.000108,2.48123988,0.000539855,99528.54085,53.73100205,497507.3687,0.999094502,6812525.91,68.44796329
Portugal,Male,15,5,0.000307959,2.927965743,0.001538812,99474.80985,153.0730055,497056.8767,0.997953247,6315018.541,63.483595
Portugal,Male,20,5,0.000465991,2.537702789,0.002327285,99321.73684,231.1500099,496039.5242,0.997343708,5817961.665,58.57692233
Portugal,Male,25,5,0.000597989,2.528931376,0.002985531,99090.58683,295.8380144,494721.8981,0.996761428,5321922.14,53.70764581
Portugal,Male,30,5,0.000725939,2.614250992,0.003623421,98794.74882,357.9750156,493119.7055,0.995533759,4827200.242,48.86089899
Portugal,Male,35,5,0.001083857,2.619633367,0.005405338,98436.7738,532.0840259,490917.3139,0.992533349,4334080.537,44.02907947
Portugal,Male,40,5,0.002011248,2.681959092,0.010009572,97904.68977,979.9840417,487251.8058,0.986748889,3843163.223,39.25412799
Portugal,Male,45,5,0.003467466,2.703643245,0.017200373,96924.70573,1667.141066,480795.178,0.978681388,3355911.417,34.62390101
Portugal,Male,50,5,0.005217334,2.660875878,0.025772149,95257.56467,2454.992104,470545.2921,0.967243534,2875116.239,30.18255032
Portugal,Male,55,5,0.008097025,2.590107114,0.039710259,92802.57256,3685.214165,455131.8914,0.95239828,2404570.947,25.91060658
Portugal,Male,60,5,0.011398912,2.547087967,0.055444307,89117.3584,4941.050166,433466.8306,0.935170595,1949439.055,21.87496455
Portugal,Male,65,5,0.016362067,2.660635408,0.078794335,84176.30823,6632.616189,405365.4337,0.901344759,1515972.225,18.00948814
Portugal,Male,70,5,0.025634618,2.614358484,0.120786398,77543.69204,9366.223241,365374.0092,0.847454124,1110606.791,14.32233573
Portugal,Male,75,5,0.042798277,2.641886033,0.194374486,68177.4688,13251.96043,309637.711,0.584508735,745232.782,10.93077809
Portugal,Male,80,5,0.126093044,7.930651603,1,54925.50837,54925.50837,435595.071,0,435595.071,7.930651603
Korea,Female,0,1,0.002647128,0.14,0.002641115,100000,264.1114961,99772.86411,0.997178918,8578425.453,85.78425453
Korea,Female,1,4,0.000145089,1.805906955,0.000580172,99735.8885,57.86400159,398816.595,0.999347381,8478652.589,85.01104984
Korea,Female,5,5,9.68E-05,2.386050224,0.000483788,99678.0245,48.22300107,498264.07,0.999598475,8079835.994,81.05935119
Korea,Female,10,5,6.77E-05,2.480795454,0.000338674,99629.8015,33.74200097,498064.0045,0.999603541,7581571.924,76.09743079
Korea,Female,15,5,0.000100187,2.719426622,0.000500823,99596.0595,49.88000155,497866.5425,0.999386545,7083507.919,71.12237126
Korea,Female,20,5,0.000141279,2.584842446,0.000706155,99546.1795,70.29500154,497561.124,0.999213881,6585641.377,66.15664619
Korea,Female,25,5,0.00017521,2.595650281,0.00087568,99475.8845,87.10900142,497169.982,0.998983354,6088080.253,61.20156944
Korea,Female,30,5,0.000240676,2.663098675,0.001202701,99388.7755,119.5350019,496664.536,0.998573265,5590910.271,56.25293443
Korea,Female,35,5,0.000332578,2.633893926,0.001661582,99269.24049,164.9440035,495955.9275,0.997989135,5094245.735,51.3174646
Korea,Female,40,5,0.000487231,2.666039833,0.002433386,99104.29649,241.1590044,494958.6269,0.996893039,4598289.807,46.39849099
Korea,Female,45,5,0.000786061,2.692776243,0.003923191,98863.13749,387.8590063,493420.8099,0.995197495,4103331.181,41.50516851
Korea,Female,50,5,0.001145903,2.644845272,0.005714094,98475.27848,562.6970102,491051.1539,0.992661161,3609910.371,36.65803668
Korea,Female,55,5,0.001923334,2.743525498,0.009575113,97912.58147,937.5240121,487447.4083,0.986157416,3118859.217,31.8535082
Korea,Female,60,5,0.003976824,2.815818349,0.019712894,96975.05746,1911.659021,480699.8767,0.970876692,2631411.808,27.13493425
Korea,Female,65,5,0.007638589,2.582931169,0.037500574,95063.39844,3564.932,466700.3062,0.954569413,2150711.932,22.62397481
Korea,Female,70,5,0.012006393,2.757544554,0.058458051,91498.46644,5348.821987,445497.8372,0.915560159,1684011.626,18.40480711
Korea,Female,75,5,0.02443974,2.705954705,0.115711249,86149.64445,9968.482944,407880.0708,0.670669738,1238513.788,14.3763076
Korea,Female,80,5,0.091714507,10.90340054,1,76181.16151,76181.16151,830633.7175,0,830633.7175,10.90340054
Korea,Male,0,1,0.003178415,0.14,0.00316975,100000,316.9750392,99727.40147,0.996635576,7901914.541,79.01914541
Korea,Male,1,4,0.000160127,1.779655305,0.00064028,99683.02496,63.82500185,398590.3863,0.999285993,7802187.14,78.26996766
Korea,Male,5,5,0.000103327,2.395399685,0.000516497,99619.19996,51.45300148,497961.9853,0.999555463,7403596.753,74.31897422
Korea,Male,10,5,8.16E-05,2.584162313,0.000407883,99567.74696,40.61200104,497740.6228,0.99943316,6905634.768,69.35614171
Korea,Male,15,5,0.000159585,2.76800358,0.000797642,99527.13496,79.3870023,497458.4833,0.999037504,6407894.145,64.38338799
Korea,Male,20,5,0.000212308,2.544771732,0.001060989,99447.74795,105.5130028,496979.6813,0.998839833,5910435.662,59.43257423
Korea,Male,25,5,0.000259213,2.605786715,0.00129526,99342.23495,128.674003,496403.1017,0.998451145,5413455.981,54.49299569
Korea,Male,30,5,0.000380044,2.698276736,0.001898561,99213.56095,188.3630047,495634.2452,0.997522401,4917052.879,49.56029027
Korea,Male,35,5,0.000642154,2.733034632,0.003206103,99025.19794,317.4850085,494406.2622,0.995597763,4421418.634,44.6494299
Korea,Male,40,5,0.001177097,2.741126194,0.005869876,98707.71294,579.4020124,492229.7686,0.991882989,3927012.372,39.78425044
Korea,Male,45,5,0.0021698,2.727688884,0.010795773,98128.31092,1059.371018,488234.3341,0.985926211,3434782.603,35.00297285
Korea,Male,50,5,0.00358299,2.691407991,0.017767981,97068.9399,1724.719035,481363.0269,0.976753655,2946548.269,30.3552122
Korea,Male,55,5,0.006091127,2.713591758,0.030037312,95344.22087,2863.884082,470173.0962,0.959398454,2465185.242,25.85563361
Korea,Male,60,5,0.011074526,2.734307883,0.054017257,92480.33679,4995.534139,451083.3416,0.928366457,1995012.146,21.57228461
Korea,Male,65,5,0.0180159,2.527563807,0.086238181,87484.80265,7544.530209,418770.6437,0.899019366,1543928.804,17.64796579
Korea,Male,70,5,0.026655441,2.686327128,0.125535201,79940.27244,10035.31818,376482.9188,0.833624995,1125158.161,14.07498531
Korea,Male,75,5,0.047789029,2.62112899,0.214553823,69904.95426,14998.37521,313845.5713,0.580798785,748675.2418,10.70990246
Korea,Male,80,5,0.126271464,7.919445682,1,54906.57905,54906.57905,434829.6704,0,434829.6704,7.919445682
Slovakia,Female,0,1,0.004519997,0.14,0.004502495,100000,450.2495262,99612.78541,0.994890302,8010797.949,80.10797949
Slovakia,Female,1,4,0.000337582,1.270038945,0.001349084,99549.75047,134.3009999,397832.3654,0.999030618,7911185.164,79.46966342
Slovakia,Female,5,5,8.40E-05,2.261749631,0.000419915,99415.44947,41.74600009,496962.9364,0.999331247,7513352.798,75.57530382
Slovakia,Female,10,5,0.000170008,2.182000693,0.000849631,99373.70347,84.43100029,496630.5909,0.999054484,7016389.862,70.60610218
Slovakia,Female,15,5,0.000226001,2.455311996,0.001129357,99289.27247,112.1330012,496161.0189,0.998679922,6519759.271,65.66428687
Slovakia,Female,20,5,0.000296006,2.411592459,0.001478899,99177.13947,146.6730023,495506.0479,0.99855806,6023598.252,60.73575306
Slovakia,Female,25,5,0.000313985,2.677771192,0.00156878,99030.46647,155.3570016,494791.5578,0.998403268,5528092.204,55.82213637
Slovakia,Female,30,5,0.000333975,2.732877124,0.00166861,98875.10947,164.9840004,494001.5083,0.997719854,5033300.646,50.90563918
Slovakia,Female,35,5,0.000603916,2.730545429,0.003015445,98710.12547,297.6550005,492875.1128,0.995970025,4539299.138,45.98615508
Slovakia,Female,40,5,0.001049753,2.722711674,0.005236247,98412.47047,515.3119989,490888.8383,0.992599481,4046424.025,41.11698452
Slovakia,Female,45,5,0.001967311,2.673875216,0.009791745,97897.15847,958.5839988,487256.0063,0.987389146,3555535.187,36.31908466
Slovakia,Female,50,5,0.003311165,2.75173081,0.016433489,96938.57447,1593.039003,481111.2918,0.979111297,3068279.18,31.65178771
Slovakia,Female,55,5,0.005293319,2.727602074,0.026152027,95345.53547,2493.479004,471061.5008,0.966125741,2587167.889,27.13465162
Slovakia,Female,60,5,0.008659424,2.676789872,0.04244326,92852.05646,3940.943967,455104.6414,0.948778952,2116106.388,22.79008638
Slovakia,Female,65,5,0.012802336,2.691401617,0.062174095,88911.1125,5527.967958,431793.7046,0.921820483,1661001.746,18.68159896
Slovakia,Female,70,5,0.020679504,2.706354167,0.09871531,83383.14454,8231.192921,398036.2813,0.865689265,1229208.042,14.74168489
Slovakia,Female,75,5,0.039239753,2.693671471,0.179916376,75151.95162,13521.0668,344575.736,0.585433779,831171.7605,11.05988258
Slovakia,Female,80,5,0.126657189,7.895327576,1,61630.88482,61630.88482,486596.0245,0,486596.0245,7.895327576
Slovakia,Male,0,1,0.005660001,0.14,0.005632584,100000,563.2583608,99515.59781,0.993837389,7308846.697,73.08846697
Slovakia,Male,1,4,0.00034506,1.49234292,0.001379048,99436.74164,137.1279912,397403.0966,0.998792919,7209331.1,72.50168279
Slovakia,Male,5,5,0.000130005,2.222816316,0.000649791,99299.61365,64.52399598,496318.8733,0.999334235,6811928.003,68.59974327
Slovakia,Male,10,5,0.000177988,2.881660625,0.000889605,99235.08965,88.27999441,495988.4413,0.998432504,6315609.13,63.64290244
Slovakia,Male,15,5,0.000483927,2.817334731,0.002417082,99146.80966,239.6459823,495210.9813,0.996511488,5819620.688,58.69700405
Slovakia,Male,20,5,0.0008021,2.341269961,0.004001965,98907.16368,395.8229727,493483.4319,0.995928486,5324409.707,53.83239706
Slovakia,Male,25,5,0.000878005,2.491416331,0.004380379,98511.3407,431.5169702,491474.2071,0.995086829,4830926.275,49.03929071
Slovakia,Male,30,5,0.00120965,2.735583368,0.006031729,98079.82373,591.5909642,489059.5102,0.993040553,4339452.068,44.2440851
Slovakia,Male,35,5,0.00156761,2.655072974,0.007809342,97488.23277,761.3189538,485655.9265,0.989597137,3850392.558,39.49597247
Slovakia,Male,40,5,0.002796046,2.744547135,0.013892617,96726.91381,1343.789919,480603.7142,0.980620939,3364736.631,34.78594011
Slovakia,Male,45,5,0.004971305,2.598920287,0.024563327,95383.1239,2342.926858,471290.0653,0.969360988,2884132.917,30.23735017
Slovakia,Male,50,5,0.00819281,2.768892705,0.040228707,93040.19704,3742.886807,456850.2031,0.947623805,2412842.852,25.93333773
Slovakia,Male,55,5,0.013017772,2.593117571,0.063111439,89297.31023,5635.681763,432922.1277,0.920662097,1955992.649,21.90427286
Slovakia,Male,60,5,0.02109475,2.653006126,0.10049816,83661.62847,8407.839729,398574.994,0.882976599,1523070.521,18.2051264
Slovakia,Male,65,5,0.029169306,2.629315859,0.13641338,75253.78874,10265.62366,351932.3925,0.83629275,1124495.527,14.94270981
Slovakia,Male,70,5,0.042700331,2.563371967,0.193381328,64988.16508,12567.49767,294318.5082,0.764693177,772563.1345,11.88775116
Slovakia,Male,75,5,0.06799072,2.579437297,0.291911956,52420.6674,15302.21953,225063.3551,0.529397001,478244.6263,9.123207505
Slovakia,Male,80,5,0.14660819,6.820901348,1,37118.44787,37118.44787,253181.2711,0,253181.2711,6.820901348
Slovenia,Female,0,1,0.001697138,0.14,0.001694664,100000,169.4664079,99854.25889,0.998058411,8356471.419,83.56471419
Slovenia,Female,1,4,0.000150155,1.544329142,0.000600397,99830.53359,59.93800104,399174.9464,0.999504209,8256617.16,82.70633104
Slovenia,Female,5,5,5.04E-05,2.169277874,0.000252058,99770.59559,25.14800041,498781.791,0.999792255,7857442.213,78.75508978
Slovenia,Female,10,5,4.12E-05,2.611987142,0.000205994,99745.44759,20.54700023,498678.1715,0.999733322,7358660.422,73.77439873
Slovenia,Female,15,5,6.81E-05,2.665057399,0.000340637,99724.90059,33.96999998,498545.185,0.999569617,6859982.251,68.78906081
Slovenia,Female,20,5,0.000101224,2.541115715,0.000505994,99690.93059,50.44299963,498330.6195,0.999433057,6361437.066,63.81159277
Slovenia,Female,25,5,0.000132857,2.667434902,0.000664077,99640.48759,66.16899954,498048.0945,0.999193873,5863106.446,58.84261095
Slovenia,Female,30,5,0.000198123,2.718053655,0.000990165,99574.31859,98.5949997,497646.6045,0.998680992,5365058.352,53.87994041
Slovenia,Female,35,5,0.000341836,2.713721894,0.001707844,99475.72359,169.8889983,496990.2045,0.997681733,4867411.748,48.93064933
Slovenia,Female,40,5,0.000606252,2.700872917,0.003027043,99305.83459,300.6029962,495838.0485,0.995854311,4370421.543,44.00971565
Slovenia,Female,45,5,0.001130757,2.772536128,0.005639581,99005.2316,558.347998,493782.458,0.992291459,3874583.495,39.13513894
Slovenia,Female,50,5,0.002004728,2.700932738,0.009977654,98446.8836,982.268991,489976.1155,0.986745064,3380801.037,34.34137184
Slovenia,Female,55,5,0.003472842,2.712070481,0.017227329,97464.61461,1679.054988,483481.5136,0.977254564,2890824.921,29.66025088
Slovenia,Female,60,5,0.005909127,2.692210094,0.029148141,95785.55962,2791.970999,472484.5156,0.962830075,2407343.408,25.13263395
Slovenia,Female,65,5,0.009378232,2.645387392,0.045878077,92993.58862,4266.366994,454922.3016,0.940724023,1934858.892,20.8063687
Slovenia,Female,70,5,0.015741781,2.672517793,0.075927036,88727.22163,6736.79495,427956.3378,0.899679691,1479936.59,16.67962282
Slovenia,Female,75,5,0.028071059,2.69351786,0.131820525,81990.42668,10808.02106,385023.6258,0.63400109,1051980.253,12.83052541
Slovenia,Female,80,5,0.106727188,9.369683716,1,71182.40561,71182.40561,666956.6267,0,666956.6267,9.369683716
Slovenia,Male,0,1,0.001713725,0.14,0.001711203,100000,171.1202804,99852.83656,0.998056351,7798119.06,77.9811906
Slovenia,Male,1,4,0.000157971,1.776967233,0.000631661,99828.87972,63.0580008,399175.3389,0.99946468,7698266.224,77.11462099
Slovenia,Male,5,5,5.11E-05,2.327745941,0.000255338,99765.82172,25.47400017,498761.0356,0.99974892,7299090.885,73.16223892
Slovenia,Male,10,5,5.68E-05,2.673207227,0.000284098,99740.34772,28.33600042,498635.8066,0.99953304,6800329.849,68.18033027
Slovenia,Male,15,5,0.000148225,2.873531318,0.000740894,99712.01172,73.87600077,498402.9636,0.998944077,6301694.042,63.19894598
Slovenia,Male,20,5,0.000267829,2.645298698,0.001338303,99638.13572,133.3460015,497876.6886,0.998497991,5803291.079,58.24367384
Slovenia,Male,25,5,0.00033332,2.615761334,0.001665277,99504.78972,165.7030027,497128.8731,0.998072219,5305414.39,53.31818102
Slovenia,Male,30,5,0.000441949,2.606205715,0.002207409,99339.08671,219.2820043,496170.5176,0.997167821,4808285.517,48.40275541
Slovenia,Male,35,5,0.000742059,2.729100222,0.003704053,99119.80471,367.1450076,494765.274,0.995077875,4312115,43.50407078
Slovenia,Male,40,5,0.00128147,2.728154436,0.00638875,98752.6597,630.9060188,492329.9775,0.991080555,3817349.726,38.65566494
Slovenia,Male,45,5,0.002450144,2.766577725,0.012184047,98121.75368,1195.520043,487938.6673,0.982911945,3325019.748,33.88667266
Slovenia,Male,50,5,0.004633027,2.736086089,0.022924682,96926.23364,2222.00309,479600.7445,0.969084026,2837081.081,29.27051815
Slovenia,Male,55,5,0.008207445,2.706777274,0.040279111,94704.23055,3814.602176,464773.4203,0.947257609,2357480.336,24.89308368
Slovenia,Male,60,5,0.013773654,2.660289649,0.066718188,90889.62837,6063.991271,440260.1587,0.918687249,1892706.916,20.82423429
Slovenia,Male,65,5,0.020258441,2.599783535,0.096595294,84825.6371,8193.75739,404461.3941,0.881998622,1452446.757,17.12273325
Slovenia,Male,70,5,0.030889078,2.601911701,0.143793896,76631.87971,11019.19656,356734.3922,0.822235556,1047985.363,13.6755795
Slovenia,Male,75,5,0.04932358,2.598512011,0.220499713,65612.68315,14467.57782,293319.7014,0.575668297,691250.971,10.53532546
Slovenia,Male,80,5,0.128527485,7.780436994,1,51145.10533,51145.10533,397931.2696,0,397931.2696,7.780436994
Spain,Female,0,1,0.002420002,0.14,0.002414976,100000,241.4976333,99792.31204,0.997462133,8535722.379,85.35722379
Spain,Female,1,4,9.75E-05,1.551159441,0.000389922,99758.50237,38.89800084,398938.7545,0.999577291,8435930.067,84.56351957
Spain,Female,5,5,6.40E-05,2.562341329,0.000319947,99719.60437,31.90500066,498520.2483,0.999664058,8036991.313,80.59590051
Spain,Female,10,5,7.60E-05,2.736699665,0.000379937,99687.69937,37.87500091,498352.7743,0.999579083,7538471.064,75.62087512
Spain,Female,15,5,0.000101997,2.911541259,0.000509875,99649.82436,50.80900061,498143.0093,0.999364219,7040118.29,70.648577
Spain,Female,20,5,0.000141995,2.612393729,0.000709736,99599.01536,70.6890012,497826.2993,0.999255289,6541975.281,65.68313207
Spain,Female,25,5,0.000163995,2.719183626,0.000819666,99528.32636,81.5800018,497455.5628,0.999052466,6044148.981,60.72792744
Spain,Female,30,5,0.000219991,2.717731311,0.001099402,99446.74636,109.3320015,496984.2068,0.998525195,5546693.418,55.77551425
Spain,Female,35,5,0.000379973,2.68871777,0.001898197,99337.41436,188.5620018,496251.2518,0.997377853,5049709.212,50.83391031
Spain,Female,40,5,0.000695907,2.694066291,0.003473959,99148.85236,344.4390043,494950.0083,0.995350889,4553457.96,45.92547318
Spain,Female,45,5,0.001201736,2.680646723,0.005991979,98804.41335,592.0340035,492648.9308,0.992262809,4058507.952,41.07618085
Spain,Female,50,5,0.001961295,2.679608111,0.009762048,98212.37935,958.7539989,488837.2117,0.987707266,3565859.021,36.30763295
Spain,Female,55,5,0.003042478,2.658219841,0.015104774,97253.62535,1468.993996,482828.0658,0.982446225,3077021.809,31.63914762
Spain,Female,60,5,0.004089458,2.643859944,0.020252153,95784.63135,1939.844984,474352.6103,0.975487819,2594193.743,27.0836115
Spain,Female,65,5,0.006021481,2.66760238,0.029690418,93844.78637,2786.290955,462725.1935,0.961522474,2119841.133,22.58880024
Spain,Female,70,5,0.010121708,2.696872693,0.049455648,91058.49542,4503.356919,444920.6728,0.930935769,1657115.94,18.19836724
Spain,Female,75,5,0.019928735,2.748682816,0.095365036,86555.1385,8254.333899,414192.5687,0.658312006,1212195.267,14.00489085
Spain,Female,80,5,0.098120977,10.19150061,1,78300.8046,78300.8046,798002.6981,0,798002.6981,10.19150061
Spain,Male,0,1,0.00284,0.14,0.002833081,100000,283.308092,99756.35504,0.99698903,7987264.607,79.87264607
Spain,Male,1,4,0.000130008,1.519097591,0.000519863,99716.69191,51.83900159,398738.1601,0.999433585,7887508.252,79.09917689
Spain,Male,5,5,9.00E-05,2.499799283,0.000449888,99664.85291,44.83800149,498212.1605,0.999564102,7488770.092,75.13952887
Spain,Male,10,5,9.00E-05,2.655380529,0.0004499,99620.0149,44.81900189,497994.991,0.999225354,6990557.931,70.1722233
Spain,Male,15,5,0.000239986,2.766197171,0.001199285,99575.1959,119.4190046,497609.221,0.998549101,6492562.94,65.20261277
Spain,Male,20,5,0.00032799,2.596892759,0.001638658,99455.7769,162.9740058,496887.2405,0.998111872,5994953.719,60.27758172
Spain,Male,25,5,0.000423989,2.551037443,0.002117747,99292.80289,210.2770085,495949.0539,0.997757605,5498066.479,55.37225578
Spain,Male,30,5,0.000493965,2.644788733,0.002466954,99082.52588,244.4320106,494836.9404,0.99703467,5002117.425,50.48435514
Spain,Male,35,5,0.000701936,2.629654012,0.003503852,98838.09387,346.3140121,493369.5853,0.995598651,4507280.485,45.602665
Spain,Male,40,5,0.00115363,2.775026869,0.005753384,98491.77986,566.6610183,491198.0938,0.991935578,4013910.899,40.75376549
Spain,Male,45,5,0.00218277,2.753953357,0.010860605,97925.11884,1063.526035,487236.8651,0.984919513,3522712.805,35.97353618
